001003cc TerminatedCString /lib64/ld-linux-x86-64.so.2
0014d3f0 string DESX-CBC
0014d3fd string RC2-CBC
0014d405 string BlockSize
0014d40f string Encryption.c
0014d41c string libCryptoProcessorInit
0014d433 string Cipher '%s' not available
0014d44d string state
0014d453 string session
0014d45b string OAuth.c
0014d463 string OAuthParseReply
0014d473 string access_token
0014d480 string refresh_token
0014d48e string user_code
0014d498 string verification_url
0014d4a9 string redirect_uri
0014d4b6 string implicit
0014d4bf string auth-body
0014d4c9 string device
0014d4d0 string getpocket.com
0014d4e3 string client_name
0014d4ef string client_id
0014d4f9 string client_secret
0014d507 string scope
0014d50d string urn:ietf:wg:oauth:2.0:oob
0014d527 string connect_back_page
0014d539 string refresh_url
0014d545 string /.oauth.creds
0014d553 string :authorizationFinished
0014d56a string pocketapp
0014d574 string code_verifier
0014d582 string code_challenge
0014d591 string User-Agent
0014d59c string  User-Agent=
0014d5a9 string Failed to connect: %s
0014d5bf string OAuthGrant
0014d5ca string OAuthStage1: %s 
0014d5db string username
0014d5e7 string Failed to open: %s
0014d5fa string OAuthSave
0014d604 string localhost
0014d617 string SSL:KeyFile
0014d623 string SSL:CertFile
0014d630 string  SSL:KeyFile=
0014d63e string  SSL:CertFile=
0014d64d string Failed to bind url: %s
0014d664 string OAuthAwaitRedirect
0014d677 string OAUTH REDIRECT: %s
0014d68a string OAUTH_REDIRECT: %s 
0014d69e string tcp:127.0.0.1:%d
0014d6b4 string LibUseful:Version
0014d6c6 string 02:27:25
0014d6cf string Sep  8 2025
0014d6db string LibUseful:BuildTime
0014d6ef string WEBSOCKET:MaxFrameSize
0014d706 string HTTP:Debug
0014d711 string HTTP:NoCookies
0014d720 string HTTP:NoCompress
0014d730 string HTTP:NoCompression
0014d743 string HTTP:NoRedirect
0014d753 string HTTP:NoCache
0014d760 string StrLenCache
0014d778 string -%2d,
0014d787 string &amp;
0014d7a5 string tilde
0014d7b0 string Failed to execute '%s'
0014d7c7 string SpawnPrograms.c
0014d7d7 string Spawn
0014d7dd string stdin
0014d7e3 string Failed to create pipe for %s
0014d800 string PipeSpawnFunction
0014d813 string stderr
0014d81a string stderr2null
0014d826 string stdout2null
0014d832 string errnull
0014d83a string outnull
0014d847 string /dev/null
0014d851 string stdout
0014d858 string noshell
0014d860 string %s setsid ctty=%d nosig 
0014d879 string ptystderr
0014d883 string stderr=%d
0014d8a2 string telnet
0014d8b1 string mailto
0014d8b8 string -password
0014d8c2 string -keyfile
0014d8cb string %s://%s:%s/
0014d8d7 string %s://%s/
0014d8f3 string application/
0014d900 string x-www-form-urlencoded
0014d916 string item:%d
0014d91e string  |	|<|>|=|!|/| | 
0014d930 string [CDATA[
0014d940 string image
0014d946 string channel
0014d94e string enclosure
0014d958 string enclosure_
0014d963 string ,|[|]|{|}|:| | 
0014d973 string  |#|[|]|{|}|:
0014d981 string  |#[|]|{|}|:
0014d98e string  |	|#|=|:|;|{|}| | 
0014d9a2 string  |	|#|=|:|;|{|}|[|]| | 
0014d9bf string  |	|#|=|;|[|]| | 
0014d9d1 string Empty Document Supplied
0014d9e9 string DataParser.c
0014d9f6 string ParserParseDocument
0014da0a string Unknown Document Type: %s
0014da37 string ": [ 
0014da66 string ParserExport
0014da73 string LU:SshTunnelPort
0014da84 string LU:LauncherPID
0014da93 string ConnectionChain.c
0014daa5 string ConnectHopHTTPSProxy
0014daba string CONNECT %s HTTP/1.1    
0014dad2 string ConnectHopSocks
0014dae2 string 0.0.0.1
0014daea string IPAddress
0014daf4 string echo '%s' >> %s 
0014db05 string tunnel:%d:%s:%s
0014db15 string proxy:127.0.0.1:%d
0014db33 string stdin:%s:%s
0014db3f string ConnectHopSSH
0014db4d string ConnectHopTCP
0014db5b string ConnectHop
0014db66 string sshtunnel
0014db70 string sshproxy
0014db79 string socks4
0014db80 string socks5
0014db8b string openssl:
0014db94 string SSL:Library
0014dba0 string SSL:Level
0014dbaa string SSL:VerifyCertDir
0014dbbc string SSL:VerifyCertFile
0014dbcf string SSL:VerifyDir
0014dbdd string SSL:VerifyFile
0014dbec string LIBUSEFUL-SSL:OBJ
0014dbfe string SSL:CertificateIssuer
0014dc14 string SSL:CertificateSubject
0014dc2b string SSL:CertificateCommonName
0014dc45 string SSL:CertificateNotBefore
0014dc5e string SSL:CertificateNotAfter
0014dc76 string SSL:CertificateFingerprint
0014dc91 string SSL:CertificateVerify
0014dca7 string OpenSSL.c
0014dcb4 string unable to get issuer
0014dcc9 string unable to get certificate CRL
0014dce7 string certificate signature invalid
0014dd05 string CRL signature invalid
0014dd1b string certificate is not yet valid
0014dd38 string certificate has expired
0014dd50 string CRL is not yet valid
0014dd65 string CRL has expired
0014dd75 string invalid notBefore value
0014dd8d string invalid notAfter value
0014dda4 string invalid CRL lastUpdate value
0014ddc1 string invalid CRL nextUpdate value
0014ddde string out of memory
0014ddec string self signed certificate
0014de04 string certificate chain too long
0014de1f string certificate revoked
0014de33 string invalid CA certificate
0014de4a string certificate not trusted
0014de62 string certificate rejected
0014de77 string subject issuer mismatch
0014de8f string unknown error
0014de9d string peer provided no certificate
0014deba string SSL:PermittedCiphers
0014decf string tls1.1
0014dedd string tls1.3
0014dee4 string SSL:CipherBits
0014def3 string SSL:Cipher
0014defe string SSL:CipherDetails
0014df10 string Failed to create SSL_CTX: %s 
0014df2e string LIBUSEFUL-SSL:CTX
0014df40 string SSL:DHParams-File
0014df52 string SSL:Error
0014df5c string Failed to set 'mlockall'
0014df75 string Process.c
0014df7f string ProcessMemLockAdd
0014df91 string failed to open file %s
0014dfa8 string lockfile
0014dfb1 string failed to lock file %s
0014dfc8 string /var/run/%s.pid
0014dfd8 string WritePidFile
0014dfe9 string Failed to write to pidfile.
0014e005 string Failed to open pid file %s
0014e020 string ProcessResistPtrace
0014e034 string Failed to set 'no new privs'
0014e051 string ProcessNoNewPrivs
0014e06d string priority
0014e076 string openlog
0014e07e string sigdef
0014e085 string sigdefault
0014e090 string newpgroup
0014e09a string daemon
0014e0a1 string demon
0014e0a7 string ctrltty
0014e0af string ctrl_tty
0014e0b8 string innull
0014e0c4 string trust
0014e0cf string container+net
0014e0dd string isocube
0014e0e5 string nonet
0014e0eb string nopid
0014e0f6 string namespace
0014e100 string memlock
0014e10c string mlockmax
0014e115 string fsize
0014e11b string files
0014e121 string coredumps
0014e12b string procs
0014e131 string nproc
0014e137 string resist_ptrace
0014e145 string ProcessApplyEarlyConfig
0014e15d string ProcessApplyConfig
0014e170 string failed to chroot
0014e181 string minimal
0014e189 string guest
0014e18f string client
0014e196 string untrusted
0014e1a0 string local
0014e1a6 string constrained
0014e1b7 string chdir
0014e1bd string failed to chdir to %s
0014e1d3 string LockFile
0014e1dc string LockStdin
0014e1eb string nopriv
0014e1f2 string noprivs
0014e1fa string capabilities
0014e207 string security
0014e210 string syscall_kill=group:net 
0014e228 string syscall_deny=listen;accept 
0014e244 string syscall_deny=group:keyring 
0014e260 string syscall_deny=acct 
0014e273 string syscall_allow=
0014e282 string syscall_kill=
0014e290 string syscall_deny=
0014e2a8 string namespace dir %s empty
0014e2bf string Container.c
0014e2cb string namespaces
0014e2d6 string couldn't open namespace %s
0014e2f1 string setns unavailable
0014e303 string hostname
0014e30c string container-net
0014e31a string setenv
0014e333 string plink
0014e339 string pclone
0014e340 string %d.container
0014e34d string tmpfs
0014e353 string ContainerFilesys
0014e368 string ro perms=755
0014e375 string perms=777
0014e37f string Failed to link Value tptr.
0014e39a string ContainerNamespace
0014e3ad string /lib:/usr/lib
0014e3bb string LD_LIBRARY_PATH
0014e3cb string ContainerApplyConfig
0014e3e5 string asci85
0014e3ec string base2
0014e3f6 string binary
0014e3fd string base8
0014e403 string base16
0014e419 string cbase32
0014e421 string hexupper
0014e42a string hbase32
0014e43b string quoted-printable
0014e44c string quoted
0014e453 string quoted-http
0014e45f string rbase64
0014e46a string uuenc
0014e470 string wbase32
0014e47b string xxenc
0014e486 string yencode
0014e48e string zbase32
0014e4a0 string SecureMem.c
0014e4ac string SecureClearMem
0014e4bb string SecureRealloc
0014e4c9 string %lu:%lu:%lu:%lu:%lu:%llu 
0014e4e3 string /dev/urandom
0014e4f0 string 0123456789ABCDEF
0014e501 string Switch user failed. uid=%d
0014e51c string Users.c
0014e524 string SwitchUID
0014e52e string SwitchUserAllowFail
0014e547 string Switch group failed. gid=%d
0014e563 string SwitchGID
0014e56d string SwitchGroupAllowFail
0014e582 string getpwuid
0014e58c string kMGTPEZY
0014e595 string %%0.%df%%c
0014e5a4 string %%0.%df
0014e5ac string WebSocket.c
0014e5b8 string WebsocketReadFrameHeader
0014e5d6 string  Sec-Websocket-Version=13
0014e5f0 string HTTP:Upgrade
0014e5fd string Bad Request
0014e609 string websocket
0014e613 string Authentication Required
0014e62b string WEBSOCKET:KEY
0014e639 string Sec-Websocket-Accept=
0014e64f string Switching Protocols
0014e666 string 0123456789abcdefABCDEF:%
0014e67f string Server.c
0014e688 string IPServerInit
0014e695 string tproxy
0014e69c string STREAMServerNew
0014e6b1 string AUTH:Types
0014e6bc string Auth:Basic
0014e6cc string cookie
0014e6d3 string password-file
0014e6e1 string AUTH:User
0014e6eb string AUTH:Password
0014e6f9 string STREAM:Authenticated
0014e712 string BACKSPACE
0014e720 string CTRL_A
0014e727 string CTRL_B
0014e72e string CTRL_C
0014e735 string CTRL_D
0014e73c string CTRL_E
0014e743 string CTRL_F
0014e74a string CTRL_G
0014e751 string CTRL_K
0014e758 string CTRL_L
0014e75f string CTRL_N
0014e766 string CTRL_O
0014e76d string CTRL_P
0014e774 string CTRL_Q
0014e77b string CTRL_R
0014e782 string CTRL_S
0014e789 string CTRL_T
0014e790 string CTRL_U
0014e797 string CTRL_V
0014e79e string CTRL_W
0014e7a5 string CTRL_X
0014e7ac string CTRL_Y
0014e7b3 string CTRL_Z
0014e7ba string SHIFT_F1
0014e7c3 string SHIFT_F2
0014e7cc string SHIFT_F3
0014e7d5 string SHIFT_F4
0014e7de string SHIFT_F5
0014e7e7 string SHIFT_F6
0014e7f0 string SHIFT_F7
0014e7f9 string SHIFT_F8
0014e802 string SHIFT_F9
0014e80b string SHIFT_F10
0014e815 string SHIFT_F11
0014e81f string SHIFT_F12
0014e829 string SHIFT_F13
0014e833 string SHIFT_F14
0014e8b2 string PRINT
0014e8b8 string SCROLL_LOCK
0014e8c4 string FOCUS_OUT
0014e8d2 string HOMEPAGE
0014e8db string FAVES
0014e8e1 string SEARCH
0014e8ed string FORWARD
0014e8fa string MESSENGER
0014e904 string MEDIA
0014e90f string MYCOMPUTER
0014e91a string CALCULATOR
0014e925 string SHIFT_UP
0014e92e string SHIFT_DOWN
0014e939 string SHIFT_LEFT
0014e944 string SHIFT_RIGHT
0014e950 string SHIFT_HOME
0014e95b string SHIFT_END
0014e965 string SHIFT_PAUSE
0014e971 string SHIFT_INSERT
0014e97e string SHIFT_DELETE
0014e98b string SHIFT_PGUP
0014e996 string SHIFT_PGDN
0014e9a1 string SHIFT_WIN
0014e9ab string SHIFT_MENU
0014e9b6 string CTRL_UP
0014e9be string CTRL_DOWN
0014e9c8 string CTRL_LEFT
0014e9d2 string CTRL_RIGHT
0014e9dd string CTRL_HOME
0014e9e7 string CTRL_END
0014e9f0 string CTRL_PAUSE
0014e9fb string CTRL_INSERT
0014ea07 string CTRL_DELETE
0014ea27 string CTRL_WIN
0014ea30 string CTRL_MENU
0014ea3a string ALT_UP
0014ea41 string ALT_DOWN
0014ea4a string ALT_LEFT
0014ea53 string ALT_RIGHT
0014ea5d string ALT_HOME
0014ea66 string ALT_END
0014ea6e string ALT_PAUSE
0014ea78 string ALT_INSERT
0014ea83 string ALT_DELETE
0014ea8e string ALT_PGUP
0014ea97 string ALT_PGDN
0014eaa0 string ALT_WIN
0014eaa8 string ALT_MENU
0014eab1 string ALT_F1
0014eab8 string ALT_F2
0014eabf string ALT_F3
0014eac6 string ALT_F4
0014eacd string ALT_F5
0014ead4 string ALT_F6
0014eadb string ALT_F7
0014eae2 string ALT_F8
0014eae9 string ALT_F9
0014eaf0 string ALT_F10
0014eaf8 string ALT_F11
0014eb00 string ALT_F12
0014eb08 string MOUSE0
0014eb0f string MOUSE1
0014eb16 string MOUSE2
0014eb1d string MOUSE3
0014eb24 string MOUSE4
0014eb2b string MOUSE5
0014eb32 string FOCUS_IN
0014eb3b string shift-
0014eb42 string shift_
0014eb49 string ctrl-
0014eb4f string ctrl_
0014eb61 string ralt-
0014eb67 string ralt_
0014eb6d string super-
0014eb74 string super_
0014eb85 string calculator
0014eb99 string clear
0014eba4 string capslock
0014ebad string delete
0014ebbc string ENTER
0014ebc2 string eject
0014ebc8 string faves
0014ebce string forward
0014ebdb string homepage
0014ebe4 string insert
0014ebf4 string messenger
0014ebfe string media
0014ec0e string mycomp
0014ec15 string mycomputer
0014ec21 string shift
0014ec2e string cntrl
0014ec34 string lightbulb
0014ec4d string pause
0014ec58 string rshift
0014ec5f string rctrl
0014ec65 string rcntrl
0014ec6c string search
0014ec73 string standby
0014ec7b string sleep
0014ec8b string scrlck
0014ec92 string scroll-lock
0014eca3 string terminal
0014ecac string volup
0014ecb2 string voldn
0014ecb8 string voldown
0014eccd string webcam
0014ecd4 string %d:%d:%d
0014ecdd string STDOUT
0014ece4 string STDERR
0014eceb string RotatePath
0014ecf6 string %Y_%m_%d
0014ed05 string SYSLOG
0014ed0c string .%03d 
0014ed19 string user=%d 
0014ed22 string TLogFile
0014ed2b string ----- MARK ----
0014ed3b string HTTP:Chunked
0014ed48 string crc32
0014ed4e string sha-256
0014ed56 string sha-384
0014ed5e string sha-512
0014ed66 string cookie:
0014ed6e string bearer
0014ed75 string AUTH:Bearer
0014ed81 string HTTP:Method
0014ed8d string HTTP:HTTP-Version
0014ed9f string Sec-Websocket-Key
0014edb1 string Sec-Websocket-Protocol
0014edc8 string WEBSOCKET:PROTOCOL
0014eddb string HTTP/1.1 %03d %s  
0014edee string Date: 
0014edf5 string Content-Length=%d 
0014ee08 string Content-Type=
0014ee1f string NOT FOUND
0014ee29 string FORBIDDEN
0014ee33 string application/pdf
0014ee43 string application/rtf
0014ee53 string application/xml
0014ee63 string application/zip
0014ee73 string text/csv
0014ee7c string text/plain
0014ee87 string octet-stream
0014ee94 string video/theora
0014eea1 string text/markdown
0014eeaf string audio/ogg
0014eeb9 string video/x-matroska
0014eeca string image/gif
0014eed4 string image/jpeg
0014eedf string image/png
0014eee9 string image/svg
0014eef3 string image/jp2
0014eefd string image/jpx
0014ef07 string image/webm
0014ef12 string audio/wav
0014ef1c string audio/mpeg
0014ef27 string text/calendar
0014ef35 string audio/flac
0014ef40 string audio/x-matroska
0014ef51 string video/mp4
0014ef7e string .html
0014ef8d string .ical
0014efac string .webm
0014efc6 string .flac
0014efe2 string can't open %s
0014eff0 string PasswordFile.c
0014efff string PasswordFileCheck
0014f011 string sha2.c
0014f018 string 0123456789abcdef
0014f030 string ERROR: The %s option requires an argument. 
0014f060 string xsel -i -p -b,xclip -selection clipboard,pbcopy
0014f090 string imlib2_view,fim,feh,display,xv,phototonic,qimageviewer,pix,sxiv,qimgv,qview,nomacs,geeqie,ristretto,mirage,fotowall,links -g
0014f110 string ERROR: No hook function supplied to -h/-hook switch (are you looking for help? Try --help or -?)
0014f178 string ERROR: No list of attribute names given to -attrs argument
0014f1b8 string Email: colums.projects@gmail.com
0014f1e0 string 	Thanks for bug reports/advice to: Stephan Hegel, Michael Shigorin <mike@altlinux.org> and Joao Eriberto Mota Filho <eriberto@debian.org>
0014f270 string 	Thanks to the people who invented the hash functions! 	MD5: Ronald Rivest 	Whirlpool: Vincent Rijmen, Paulo S. L. M. Barreto 	JH: Hongjun Wu 	SHA: The NSA (thanks, but please stop reading my email. It's kinda creepy.). 
0014f350 string 	Special thanks to Professor Hongjun Wu for taking the time to confirm that his JH algorithm is free for use in GPL programs.
0014f3d0 string 	Special, special thanks to Joao Eriberto Mota Filho for doing a LOT of work to make hashrat debian ready!
0014f440 string Usage:     hashrat [options] [path to hash]...
0014f470 string      hashrat -c [options] [input file of hashes]... 
0014f4a8 string Print a list of hashes that can be used with the '-type' option
0014f4e8 string specify a hash type to use. This supports hashes coming from other subsystems, such as openssl. It also supports 'chaining' hash types like so: -type sha256,whirl
0014f590 string HMAC using specified hash algorithm
0014f5b8 string TOTP code with secret, defaults to google-authenticator compatible setup
0014f608 string TOTP code from supplied otpauth url (option can distinguish between secret and url)
0014f660 string produce otp codes with <n> digits
0014f688 string produce otp codes with period/lifetime of <n> seconds
0014f6c0 string Encode with octal instead of hex
0014f6e8 string Encode with decimal instead of hex
0014f710 string Encode with UPPERCASE hexadecimal
0014f738 string Encode with base32 instead of hex
0014f760 string Encode with Crockford base32 instead of hex
0014f790 string Encode with word-safe base32 instead of hex
0014f7c0 string Encode with zbase32 instead of hex
0014f7e8 string Encode with base64 instead of hex
0014f810 string Encode with base64 with rearranged characters
0014f840 string Encode with base64 with a-z,A-Z and _-, for best compatibility with 'allowed characters' in websites.
0014f8a8 string Encode with base64 with a-z,A-Z and _-, rfc4648 compatible.
0014f8e8 string Encode with XXencode style base64.
0014f910 string Encode with UUencode style base64.
0014f938 string Encode with GEDCOM style base64.
0014f960 string Encode with ZEROMQ variant of ASCII85.
0014f988 string Output hashes in traditional md5sum, shaXsum format
0014f9c0 string Output hashes in bsdsum format
0014f9e0 string Recurse into directories when hashing files
0014fa10 string Show hidden (starting with .) files
0014fa38 string Hash files listed in <listfile>
0014fa58 string Only hash items matching a comma-seperated list of shell patterns
0014faa0 string Exclude items matching a comma-sepearted list of shell patterns
0014fae0 string Exclude items matching shell patters stored in <file>
0014fb18 string Only hash items matching a comma-seperated list of shell patterns (-name aka 'find')
0014fb70 string Only hash items <days> old. Has the same format as the find command, e.g. -10 is younger than ten days, +10 is older than ten, and 10 is ten days old
0014fc08 string Only hash items <min> minutes old. Has the same format as the find command, e.g. -10 is younger than ten mins, +10 is older than ten, and 10 is ten mins old
0014fca8 string Only hash items <years> old. Has the same format as the find command, e.g. -10 is younger than ten years, +10 is older than ten, and 10 is ten years old
0014fd48 string In CHECK or MATCH mode only examine executable files.
0014fd80 string Rename files to <name>-<hash>.<extn>.
0014fda8 string Truncate hashes to <length> bytes
0014fdd0 string Break hash up into segments of <length> chars seperated by '-'
0014fe10 string CHECK hashes against list from file (or stdin)
0014fe40 string CHECK hashes against list but only show failures
0014fe78 string Recursively CHECK directory against list of files on stdin 
0014feb8 string Recursively CHECK directory against list but only show failures
0014fef8 string MATCH files from a list read from stdin.
0014ff28 string Read hashes from stdin, upload them to a memcached server (requires the -memcached option).
0014ff88 string Specify memcached server. (Overrides reading list from stdin if used with -m, -c or -cf).
0014ffe8 string Script to run when a file fails CHECK mode, or is found in MATCH mode.
00150030 string Script to run when a file fails CHECK mode, or is found in FIND mode
00150078 string Use ANSI color codes on output when checking hashes.
001500b0 string Strict mode: when checking, check file mtime, owner, group, and inode as well as its hash
00150110 string DirMode: Read all files in directory and create one hash for them!
00150158 string DevMode: read from a file EVEN IF IT'S A DEVNODE
00150190 string Read lines from stdin and hash each line independantly.
001501c8 string Read lines from stdin and hash each line independantly, INCLUDING any trailing whitespace. (This is compatible with 'echo text | md5sum')
00150258 string Run in 'xdialog' (zenity, yad or qarama) mode
00150288 string Specify a list of dialog commands and use the first found on the system. Default is 'yad,zenity,qarma'
001502f0 string String to prefix all input before hashing
00150320 string Prefix to add to the front of output hashes
00150350 string Treat 'file' arguments as either ssh or http URLs, and pull files over the network and then hash them (Allows hashing of files on remote machines).
001503e8 string URLs are in the format ssh://[username]:[password]@[host]:[port] or http://[username]:[password]@[host]:[port]..
00150460 string Path to an ssh private key file to use to authenticate INSTEAD OF A PASSWORD when pulling files via ssh.
001504d0 string Use eXtended file ATTRibutes. In hash mode, store hashes in the file attributes, in check mode compare against hashes stored in file attributes.
00150568 string Use TRUSTED eXtended file ATTRibutes. In hash mode, store hashes in 'trusted' file attributes. 'trusted' attributes can only be read and written by root. Under freebsd this menas SYSTEM attributes.
00150630 string comma-separated list of filesystem attribute names to be set to the value of the hash.
00150688 string Use hashes stored in 'user' xattr if they're younger than the mtime of the file. This speeds up outputting hashes. Also do not update xattr of a file if it already matches.
00150738 string Update. In checking mode, update hashes for the files as you go. <types> is a comma-separated list of things to update, which can be 'xattr' 'memcached' or a file name. This will update these targets with the hash that was found at the time of checking.
00150838 string When reading data from stdin in linemode, set the terminal to not echo characters, thus hiding typed input.
001508a8 string When reading data from stdin in linemode replace characters with stars.
001508f0 string Update X11 clipboard and primary selections to the current hash. This works using Xterm command sequences. The xterm resource 'allowWindowOps' must be set to 'true' for this to work.
001509a8 string Update X11 clipboard to the current hash. This works using the 'xsel', 'xclip' or 'pbcopy' commands, or if none of those are installed falls back to Xterm clipboard as in the '-xsel' option .
00150a68 string Display the current hash as a qrcode. This requires the 'qrencode' command to be installed, and also an image viewer like fim, feh, or imagemagick display to be installed.
00150b18 string Comma separated list of clipboard-setter commands to use instead of the defaults.
00150b70 string Comma separated list of image-viewer commands to use instead of the defaults.
00150bc0 string   Hashrat can also detect if it's being run under any of the following names (e.g., via symlinks) 
00150c28 string WARN: Not following symbolic link %s 
00150c50 string ERROR: No stored hash for '%s' 
00150c70 string %sIntegrity Mark has wrong HashType: '%s'%s 
00150ca0 string Integrity Mark has wrong HashType: '%s' 
00150cd0 string %sIntegrity Mark OKAY at Line: %d Date: %s%s 
00150d00 string Integrity Mark OKAY at Line: %d Date: %s 
00150d30 string %sIntegrity Mark FAILED at Line: %d Date: %s%s 
00150d60 string Integrity Mark FAILED at Line: %d Date: %s 
00150d90 string ERROR: Failed to store hash in extended attributes for '%s'  error was '%s' 
00150de0 string  Checked %d files. %d Failures 
00150e00 string Stored %d hashes in memcached server 
00150e28 string DOS carriage-return and newline
00150e48 string <option selected value=%s> %s  
00150e68 string Cache-control: private, max-age=0, no-cache 
00150e98 string <h2 align=center>Hashrat: Online hash calculator</h2> 
00150ed0 string <div align=center>Version: %s, Licence: GPLv3, Author: Colum Paget, BugReports: colums projects at gmail dot com</div><p/>  
00150f50 string <table align=center bgcolor=#FFBBBB> 
00150f78 string <tr><th bgcolor=red><font color=white>Your Hash is:</font></th></tr> 
00150fc0 string <tr><td align=center><textarea align=center rows=1 cols=%lu readonly style="font-weight: bold;  font-size:16px">%s</textarea></td> 
00151048 string <table align=center bgcolor=#BBBBBB> 
00151070 string <th colspan=2 bgcolor=blue><font color=white>New Hash</font></th> 
001510b8 string <input type=hidden name="HashType" value="%s"> 
001510e8 string <input type=hidden name="Encoding" value="%s"> 
00151118 string <input type=hidden name="LineEnding" value="%s"> 
00151150 string <input type=hidden name="OutputLength" value="%d"> 
00151188 string <input type=hidden name="SegmentLength" value="%d"> 
001511c0 string <input type=hidden name="SegmentChar" value="%s"> 
001511f8 string <input type=hidden name="NoOptions" value="Y">
00151228 string <td align=left>Line Ending: </td>
00151250 string <td align=left>Hash Length: </td>
00151278 string <input type=text width=90%% name="OutputLength" style="font-weight: bold;  font-size:16px" value="%d">  
001512e8 string <input type=text width=90%% name="OutputLength" style="font-weight: bold;  font-size:16px">  
00151348 string <input type=password width=90%% name="PlainText" style="font-weight: bold;  font-size:16px">  
001513a8 string  &nbsp; <input type=submit name="ShowText" value="Show Text" title="Show text while typing"> 
00151408 string <input type=hidden name="HideText" value="Hide Text"> 
00151440 string <input type=text width=90%% name="PlainText" style="font-weight: bold;  font-size:16px">  
001514a0 string  &nbsp; <input type=submit name="HideText" value="Hide Text" title="Hide text while typing"> 
00151500 string <tr><td colspan=4><input type=submit value="Hash it!"></td></tr> 
00151548 string  --info --selectable-labels --title='Your Hash Value' --text='
00151588 string  --info --title='Your Hash Value' --text='
001515b8 string hash='%s:%s' type='%s' mode='%o' uid='%lu' gid='%lu' 
001515f0 string ERROR: Failed to open file %s 
00151610 string ERROR: No memcached server specified. Use the -memcached <server> command-line argument to specify one
00151678 string failed to create a unix socket.
00151698 string failed to 'listen' on unix sock %s.
001516c0 string failed to bind unix sock to %s.
001516e0 string zero-length autorecovery found, but cannot remove it %s
00151718 string autorecovery found, not needed, but cannot remove it %s
00151750 string autorecovery cannot archive current file to %s
00151780 string failed to take backup of %s to %s
001517a8 string file lock requested but failed %s
001517d0 string %s is a symlink, but not not in 'symlink okay' mode
00151808 string NULL stream object passed to function
00151830 string January,February,March,April,May,June,July,August,September,October,November,December
00151888 string failed to change owner to user=%s uid=%d
001518b8 string failed to change group to group=%s gid=%d
001518e8 string cannot rename '%s' to '%s', attempting copy
00151918 string cannot rename nor copy '%s' to '%s'
00151940 string WARNING: not copying %s. Files of this type aren't yet supported for copy
00151990 string Support for append-only/immutable filesystem flags not compiled into libUseful
001519e0 string attempt to use encryption on a read+write file, only read or write is supported
00151a30 string STREAMAddStandardDataProcessor
00151a50 string username="%s", realm="%s", nonce="%s", uri="%s", qop="auth", nc="%08d", cnonce="%s", response="%s"
00151ab8 string application/x-www-form-urlencoded; charset=UTF-8
00151af0 string Pragma: no-cache  Cache-control: no-cache  
00151b20 string ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/
00151b68 string Failed to setup Hash Type: '%s'
00151b88 string -oExitOnForwardFailure=yes -L 
00151ba8 string -oExitOnForwardFailure=yes -D 
00151bc8 string Are you sure you want to continue connecting (yes/no)?
00151c00 string Command='bzip2 -d --stdout -' 
00151c20 string no key/password for encryption
00151c40 string OAuthParseReply: content-type=%s %s 
00151c68 string State value [%s] does not match expected [%s]
00151c98 string OAuthParseReply: SetVar: [%s] [%s] 
00151cc0 string Failed to parse '%s' document '%s'
00151ce8 string response_type=token&client_id=$(client_id)&redirect_uri=$(redirect_uri)&scope=basic&state=$(session)
00151d50 string $(url)?response_type=code&client_id=$(client_id)&redirect_uri=$(redirect_uri)&scope=$(scope)&state=$(session)
00151dc0 string code=$(code)&grant_type=authorization_code&redirect_uri=$(redirect_uri)
00151e08 string client_id=$(client_id)&client_secret=$(client_secret)&code=$(code)&grant_type=authorization_code&redirect_uri=$(redirect_uri)
00151e88 string client_id=$(client_id)&client_secret=$(client_secret)&code=$(device_code)&grant_type=http://oauth.net/grant_type/device/1.0
00151f08 string client_id=$(client_id)&scope=$(scope)
00151f30 string client_id=$(client_id)&client_secret=$(client_secret)&grant_type=password&username=$(username)&password=$(password)
00151fa8 string client_name=$(client_id)&scope=$(scope)&redirect_uris=$(redirect_uri)&grant_type=password
00152008 string https://getpocket.com/auth/authorize?request_token=$(code)&redirect_uri=$(redirect_uri)
00152060 string consumer_key=$(client_id)&code=$(code)
00152088 string consumer_key=$(client_id)&scope=$(scope)&redirect_uri=$(redirect_uri)
001520d0 string $(url)?client_id=$(client_id)&response_type=code&code_challenge=$(code_challenge)&code_challenge_method=S256&redirect_uri=$(redirect_uri)&scope=$(scope)&token_access_type=$(token_access_type)
00152190 string client_id=$(client_id)&client_secret=$(client_secret)&code=$(code)&grant_type=authorization_code&code_verifier=$(code_verifier)&redirect_uri=$(redirect_uri)
00152230 string <html><body><h1>Code Accepted By Application</h1><body></html>
00152270 string DEBUG: OAuthGrant: %s args: %s 
00152290 string w content-type='application/x-www-form-urlencoded; charset=UTF-8' content-length=%d
001522e8 string DEBUG: OAuthGrant Response: %s 
00152308 string grant_type=refresh_token&refresh_token=$(refresh_token)&client_id=$(client_id)&client_secret=$(client_secret)
00152378 string application/x-www-form-urlencoded
001523a0 string HTTP/1.0 200 OK  Content-Type: text/html  Connection: close    
001523e0 string failed to connect to proxy at %s:%d
00152408 string proxy request to %s:%d failed. %s
00152430 string proxy request to %s:%d failed. Server Disconnectd.
00152468 string connection to socks proxy at %s failed
00152490 string authentication to socks proxy at %s failed
001524c0 string socks proxy at %s refused connection to %s
